day,time,artist,album,type,title,spotify,apple,year,month
2,12:00,Ryeowook (Super Junior),Drunk On Love,mini album,I'm not over you,https://open.spotify.com/album/2UUx4fVD3UtiSSvZ4DN119,https://itunes.apple.com/gb/album/drunk-on-love-the-2nd-mini-album/1446007980,2019,1
2,18:00,Chungha,벌써 12시,single album,Gotta Go,https://open.spotify.com/track/0xq4ZTcmwBfkPGo4RRKmMe,https://itunes.apple.com/gb/album/gotta-go-single/1447929357,2019,1
2,18:00,M.C the MAX,Circular,full-length album,After You've Gone,https://open.spotify.com/album/4lRCZxpFrnsWWdeT0T0qVn,https://itunes.apple.com/gb/album/circular/1448235893,2019,1
2,18:00,N.Flying,Rooftop,Fly High project single,Rooftop,https://open.spotify.com/album/6UGXwkMNagPJ3jhSMTv4V5,https://itunes.apple.com/gb/album/fly-high-project-2-rooftop-single/1448235450,2019,1
3,12:00,Grizzly,Bench,digital single,Bench,https://open.spotify.com/album/5kds94TdrZHCp1XzHeLule,None,2019,1
4,12:00,Luna (f(x)),Even So,digital single,Even So,https://open.spotify.com/album/0Y6uM1oGRdVD4EazYhK8E9,https://itunes.apple.com/gb/album/even-so-single/1448016352,2019,1
4,18:00,G.O,Forever Love,digital single,Forever Love,https://open.spotify.com/album/0cyKFjT43P8qqBvbKtUqLp,None,2019,1
4,18:00,Hong Jin Young,Love is...,digital single,Love is...,https://open.spotify.com/track/7LvifiX1VpxYcARS5rJISw,None,2019,1
4,18:00,M.O.N.T,Going Up,debut mini album,Will you be my girlfriend?,https://open.spotify.com/track/2dt2Q03hG4P3EcK5DRcKWZ,https://itunes.apple.com/gb/album/going-up/1448473679,2019,1
5,12:00,M.FECT,Designer,digital single,Designer,https://open.spotify.com/album/256Ws2cMkRtiooiz6fdOUR,https://itunes.apple.com/gb/album//1448567743,2019,1
6,00:00,Red Velvet,SAPPY,Japanese digital single,SAPPY,https://open.spotify.com/track/0yADs5FhpGm6KyTpCpsRYj,https://itunes.apple.com/gb/album/sappy-single/1446883400,2019,1
