day,drama,release,artist,title,spotify,year,month
16,Road To Ithaca,OST Pt.1-1,Ha Hyunwoo (Guckkasten) X Yoon Do Hyun (YB),Dream,https://play.spotify.com/album/7BxheKuFjnR2uxipe9KpWa,2018,7
18,A Day Before Us Season 2,Full OST,Various Artists,Love 3 - Jang Heewon,https://play.spotify.com/album/2XtROqOYlbhVaoDLOAsQoN,2018,7
18,Come And Hug Me,OST Pt.6,Park Da Bin,I Promise You,https://play.spotify.com/album/1sfTcO4B3k3mTgJU1huhAH,2018,7
18,Mysterious Personal Shopper,OST Pt.21,Hyun Jin Joo,I'll Give You Everything,https://play.spotify.com/album/2q2qSSDUE7vIztcSzgANMo,2018,7
18,OK To Be Sensitive,OST Pt.3,Goodnight Stand,Like A Movie,https://play.spotify.com/album/5RbLoKYxNZSQhwQ3gpc6DI,2018,7
18,TO.JENNY,OST Pt.2,Jung Chaeyeon (DIA) X Kim Sung Cheol,You Song (Sam Kim Cover) / To. Jenny,https://play.spotify.com/album/0OCFIIK1S4KbSFhtheri1L,2018,7
19,What's Wrong With Secretary Kim,Full OST,Various Artists,-,https://play.spotify.com/album/4AnAiO6p63i5cCj2t94CWu,2018,7
19,Your House Helper,OST Pt.3,ABRY,Cat Butler,https://play.spotify.com/album/6k5wDkERPYhWxaebUUnvlL,2018,7
20,OK To Be Sensitive,OST Pt.4,Aleph,The Other Day,https://play.spotify.com/album/6WBantBpoVy75FS6PPva4X,2018,7
20,Sunny Again Tomorrow,OST Pt.11,Jo Moongeun,특별하지 않은 날,https://play.spotify.com/album/1Sbk6EU6Cz7DqzmTjIE715,2018,7
21,Elsword,OST,Asteria,No One Will Save You,None,2018,7
21,Goodbye To Goodbye,OST Pt.4,Yeim,It's Just You,https://play.spotify.com/album/30SfixjjWfsQLq2WDhy5PY,2018,7
21,Mysterious Personal Shopper,OST Pt.22,BBAhn,나를 바라봐요,https://play.spotify.com/album/3o81XSfSS66OvfnR05VDDx,2018,7
22,Life On Mars,OST Pt.3,RUNY,Always Within Me,https://play.spotify.com/album/7HBTjUJkAL1KTRnOr1LQW7,2018,7
22,Mr. Sunshine,OST Pt.3,Kim Yuna,Days Without Tears,https://play.spotify.com/album/0kWZHSDeFdKuzRv0iS5n1V,2018,7
23,Are You Human?,OST Pt.7,"Yongzoo X Yezi, Ji Eun Lim",In Your Eyes (Drama Ver.),https://play.spotify.com/album/6Q7rIhZVzU5syu8ljlwp3r,2018,7
23,Life,OST Pt.1,Ha Dong Qn,Home,https://play.spotify.com/album/4YxK9518uUIChg1xJgAG68,2018,7
23,Risky Romance,OST Pt.1,NC.A,More&More,https://play.spotify.com/album/4haUdEITEtgPe2Yql9HbYC,2018,7
23,Road To Ithaca,OST Pt.2,Lee Honggi (FTISLAND) X Ha Hyunwoo (Guckkasten),The Red Field,https://play.spotify.com/album/4QVkGzbPeLEkX8pW68EYKo,2018,7
24,Come And Hug Me,Special Track,Jang Ki Yong,낙원의 나무,https://play.spotify.com/album/3NyMzPG3O7NDv3cmVVoadn,2018,7
24,Island Trio 2,OSt Pt.1,Yoo Seung Woo,The Feeling,None,2018,7
24,Just One Bite,OST Pt.1,Jung Yeonsoo,Just One Bite,https://play.spotify.com/album/3K0RTgREh1SuHG6AulSJto,2018,7
24,Lets Eat! 3,OST Pt.1,ONF,Your Day,https://play.spotify.com/album/3do34RlNWIjmjHa2OnqDUx,2018,7
24,Risky Romance,OST Pt.2,Migyo,Rainy Romance,https://play.spotify.com/album/1jQiGamg1ctsJW5ryKCkh6,2018,7
24,Tofu Personified,OST Pt.1,doritori,Thanks To,https://play.spotify.com/album/3pVumzmhs2uGjPLp8cH3np,2018,7
25,Sunny Again Tomorrow,OST Pt.12,Oneyears,이 비가 그치면,None,2018,7
26,Your House Helper,OST Pt.4,Jang Na Ra,Someday,https://play.spotify.com/album/4eu8mREqN5RfKUjAnR4UkP,2018,7
28,Goodbye to Goodbye,OST Pt.5,Monday Kiz,One Day,https://play.spotify.com/album/31qtOAZxuR1tGYnGRlJnzt,2018,7
28,Let Me Introduce Her,OST Pt.2,LeeSA,Save Me,https://play.spotify.com/album/5cUys3KKwnBP8PHMx7puF3,2018,7
28,Sunny Again Tomorrow,OST Pt.13,Park Kang Su,그대입니다,https://play.spotify.com/album/6NYjh1ozmN8r7GgCx4tbgi,2018,7
29,Love To The End,OST Pt.1,V.O.S,너에게로 또 다시,https://play.spotify.com/album/2dmyah4LImJnxpUrTK64sc,2018,7
29,Mr. Sunshine,OST Pt.4,Lee Suhyun (AKMU),Sori,https://play.spotify.com/album/7oBkrOHsz6JJF1GSi9TKtw,2018,7
30,30 but 17,OST Pt.1,Every Single Day,Seventeen,https://play.spotify.com/album/70wO82XoI9IEU5KgGfxCAx,2018,7
30,Are You Human?,OST Pt.8,DMEANOR,Why Do We,https://play.spotify.com/album/759O6Fu52JdvdyoeOjUVqC,2018,7
30,Risky Romance,OST Pt.3,Monogram,pit-a-pat,https://play.spotify.com/album/6w0Ock35WQR0UBSybjAfL7,2018,7
30,Road to Ithaca,OST Pt.3,Lee Honggi (FTISLAND) X Ha Hyunwoo (Guckkasten) X Yoon Do Hyun,The Balloon,https://play.spotify.com/album/1STSrBzY0ONV9Q50C0sTPa,2018,7
31,Just One Bite,OST Pt.2,Honeyst,I Wonder,https://play.spotify.com/album/2KnpPWFUtSIpPIS0gyavKX,2018,7
31,Lets's Eat! 3,OST Pt.2,Eden,궁금해,https://play.spotify.com/album/535nRzc7dhjietZuqgHfQr,2018,7
1,Your Honor,OST Pt.1,Jung In,Comfort,https://play.spotify.com/album/31JOHFrOG8LWz8t0PfoNRf,2018,8
2,Time,OST Pt.1,Gaho (PLT),Time,https://play.spotify.com/album/7m3MqeQM9dARfgChd39Wya,2018,8
3,My ID Is Gangnam Beauty,OST Pt.1,"Weki Meki, RUNY",Love Diamond / True,https://open.spotify.com/album/7c8dEOlWj2yTTOwB7hGt7V,2018,8
4,Goodbye To Goodbye,OST Pt.6,Mackelli,Tear Drop,https://play.spotify.com/album/1ohTwPY6qqTi7fXvcLTPtQ,2018,8
4,Let Me Introduce Her,OST Pt.3,Lee Jinsol (April),This Love,https://play.spotify.com/album/0vxaxhPA5NevspknzjQeG4,2018,8
4,Sunny Again Tomorrow,OST Pt.14,Ju Wontak (Rainz),A Shy Confession,https://play.spotify.com/album/73XR43yKeeAnQ4X6fVQa9A,2018,8
5,A-TEEN,OST Pt.2,So Soo Bin,I'll Be Your Star,https://play.spotify.com/album/0vRTiHetZUMy6HGswfv73J,2018,8
5,Love To The End,OST Pt.2,J.Cera,암연,https://play.spotify.com/album/15Z6wWcSnGJjuLwTqxg51h,2018,8
5,Mr. Sunshine,MeloMance,OST Pt.5,Good Day,https://play.spotify.com/album/5VUSmNZeGv7syCM99yK3GN,2018,8
5,Road to Ithaca,OST Pt.4,Ha Hyunwoo (Guckkasten) X Lee Honggi (FTISLAND) X Yoon Do Hyun,To Her Lover / Like The Bird,https://play.spotify.com/album/7IqVCbhn5AnCTlXBitRKRp,2018,8
6,Life,OST Pt.2,Sojin (Girl's Day),Close Your Eyes,https://play.spotify.com/album/47PA0e7joF1cQG3EcSErzY,2018,8
6,Mr. Sunshine,OST Pt.6,Savina & Drones,My Home (Eugene's Song),https://play.spotify.com/album/7q9FNY0RSwSAUjn5uVTOJg,2018,8
7,Are You Human,OST Pt.9,Seo Kang Jun,You Are My Love,https://open.spotify.com/album/0xEX6INFT3T8SRB37htO8Z?si=ALHeUA5cSsycY2bPxv1Arg,2018,8
7,Believer,Full Instrumental OST,Dalpalan,-,https://play.spotify.com/album/3FvxtufVOE3bJFTFIrsCOu,2018,8
7,Let's Eat! 3,OST Pt.3,Yuju (GFriend),Just This Song,https://play.spotify.com/album/5OuzTqYiOL98r9LKnVKdAI,2018,8
7,30 But 17,OST Pt.2,Hyolyn,Just Stay,https://play.spotify.com/album/5dpAz2loETsN1IuUmmq4QK,2018,8
7,Tofu Personified,OST Pt.2,Ken (VIXX),What Do You Want?,https://play.spotify.com/album/379kOqhMWanI7X0hxLowtP,2018,8
8,Witch's Love,OST Pt.1,Gowoon (Berry Good),The Magic,None,2018,8
9,Familiar Wife,OST Pt.1,SF9,Love Me Again,https://play.spotify.com/album/2o55Qug3zjOCm6kc1frQHu,2018,8
9,Your House Helper,OST Pt.5,Juniel,Smile Again,https://play.spotify.com/album/25X8ZxUKkwQe1PfqclI6F4,2018,8
10,Love To The End,OST Pt.3,Taesabiae,헤어질때 하는 거짓말,https://open.spotify.com/album/0CWGocw8pNHE2SJzDE6o3y,2018,8
10,My ID Is Gangnam Beauty,OST Pt.2,Celine,You Are My..,https://open.spotify.com/album/14W0jOOexEqhKBW5XNs6vV,2018,8
10,No Time For Love,OST Pt.1,Migyo,Can't Take It Anymore,https://play.spotify.com/album/4gZvC7Rc7PPiQ0MxuDQQrZ,2018,8
11,Barefoot Diva,Full OST,Various Artists,Picture (Takada Kenta & Kim Sanggyun),https://play.spotify.com/album/6ICd9jm1D3mJFlIF5VWabw,2018,8
11,Goodbye to Goodbye,Full OST,Various Artists,-,https://play.spotify.com/album/0XJRP2NmI96OWtkuboV8fu,2018,8
11,My ID Is Gangnam Beauty,OST Pt.3,Owol,NO NO,https://open.spotify.com/album/7EXaZqR9cckfHpTaJL34iJ,2018,8
11,Sunny Again Tomorrow,OST Pt.15,Soya,아무래도 사랑인가봐,https://play.spotify.com/album/6A0FnHHC4JTjtFxTKyQDo5,2018,8
12,Dunia: Into a New World,OST Pt.2,Luda (WJSN),Dreamland,https://play.spotify.com/album/0aKFhqERY7bnlFbjaoBtjz,2018,8
12,Love To The End,OST Pt.4,Park Kang Sung,니가 없다,https://play.spotify.com/album/2Z5y4Ipsx14cGJ7cSnTiad,2018,8
12,Mr. Sunshine,OST Pt.7,Ha Hyungsang,Becoming the Wind,https://play.spotify.com/album/7v9E0Pcw0kOLCygcSDt02k,2018,8
12,Road to Ithaca,OST Pt.5,Ha Hyunwoo (Guckkasten) X Lee Honggi (FTISLAND),"Man is a Ship, Woman is a Harbor",https://play.spotify.com/album/2bloykWvuB1hL11cUxKIwH,2018,8
13,30 but 17,OST Pt.3,Tarin,Thirty Waltz,https://play.spotify.com/album/6l5RlkAxs2m2HlIRsigeR2,2018,8
13,A-TEEN,OST Pt.3,Seventeen,A-TEEN,https://play.spotify.com/album/62kX5esOPtWPjfCbT7tQwb,2018,8
13,Mr. Sunshine,OST Pt.8,Park Won,Stranger,https://play.spotify.com/album/6HlbRQtK8wlXmH5eamk6CJ,2018,8
14,Just One Bite,OST Pt.3,SungWoo Jung-A,Upside Down (2018 Ver.),https://play.spotify.com/album/0NBZaNDhfssZFkDRq99cs0,2018,8
14,Let's Eat! 3,OST Pt.4,Yang Yoseop (Highlight),Still Me,https://play.spotify.com/album/7vnt2h7VCd3InsAOCtcBIm,2018,8
14,Tofu Personified,OST Pt.3,The Rose,With You,https://open.spotify.com/album/6QX9efMZlYa0HQic1iO3PX,2018,8
15,Love To The End,OST Pt.5,Jeon Cho Ah,내게 기대,https://open.spotify.com/album/4TXvkDOn6tbljw7sbZ0Z1K,2018,8
15,On Your Wedding Day,OST Pt.1,Park Boyeong,Listen to me,https://open.spotify.com/album/2kuAgLFjsc1HXYMJEwPul8,2018,8
15,Risky Romance,OST Pt.5,Punch,I Will Always Love You,https://play.spotify.com/album/6hJPEYWPFLffukIyn7Xjpv,2018,8
15,Your Honor,OST Pt.2,Kim EZ,Shine,None,2018,8
15,Your House Helper,OST Pt.6,PAXCHILD,You You,None,2018,8
16,Familiar Wife,OST Pt.2,John Park,Let Me Stay,https://open.spotify.com/album/0oOYX6880XfenrpPd0jsCI,2018,8
16,Time,OST Pt.2,Sohyang,Close My Eyes,https://open.spotify.com/album/0LCJFo131PpxT1Cb7OdSSe,2018,8
17,My ID Is Gangnam Beauty,OST Pt.4,George X Gang Haein,Something,https://open.spotify.com/album/0axoAIKVKLVWlWdOBAqnY7,2018,8
18,Let Me Introduce Her,OST Pt.4,NAVI,미워해봐도,https://open.spotify.com/album/2z0RF0T18E2KvzWooUt7xn,2018,8
18,Sunny Again Tomorrow,OST Pt.16,Marmalade Kitchen,I'm Happy,https://play.spotify.com/album/0f9TSmfcnSsEevWrjTVfwo,2018,8
19,Love to the End,OST Pt.6,Lee Minhyuk,너무 보고 싶어,https://open.spotify.com/album/5sGEYQ5WBZnmNk9SEwNdkO,2018,8
19,Mr. Sunshine,OST Pt.9,O3ohn,Shine Your Star (prod. Zico),https://open.spotify.com/album/7F2uLthYVd21gGHKG76VJ8,2018,8
19,Road to Ithaca,OST Pt.6,Ha Hyunwoo (Guckkasten) X Kim Joonhyun X Lee Honggi (FTISLAND) X Yoon Dohyun,Cherry Blossom Ending,https://open.spotify.com/album/1IXvWilaFNlB8sU5GTBbxn,2018,8
20,Life,OST Pt.3,Soyou (Sistar),Silence,https://open.spotify.com/album/1NI3AMTa2ZdT9813UcUdhx,2018,8
20,Lovely Horribly,OST Pt.1,Seunghee (Oh My Girl),WHO,https://open.spotify.com/album/7jRLxMWwH7T1mXiX0eTyZU,2018,8
20,Re:Playlist,Vol.3,Ben,Love Me Once Again,https://open.spotify.com/album/7gn6H37VoihSD18j1MCXpa,2018,8
20,Risky Romance,OST Pt.6,Leebada,Push Pull,https://open.spotify.com/album/7L6otv073gRpa9pNAC7xES,2018,8
21,30 But 17,OST Pt.4,Lucia,Tears In My Heart,https://open.spotify.com/album/3ShwkVd62wNZQTZ55g6xzN,2018,8
21,Let's Eat! 3,OST Pt.5,Taeil (Block B),Fluttering,https://open.spotify.com/album/61EBGj8AFl1tQbrGHJZmG6,2018,8
21,Tofu Personified,OST Pt.4,Jenny (Gavy NJ),Sign,https://open.spotify.com/album/3JxdBwVeTZB8XJGggnYeZH,2018,8
22,Weather,OST Pt.2,O3ohn,Moondance,https://open.spotify.com/album/7nitKbrsCcAh8kgMcBBYJD,2018,8
22,Your Honor,OST Pt.3,Monday Kiz,어느 날의 나에게,https://open.spotify.com/album/6PDlKzrcZYNbPsiPU1wzki,2018,8
22,Your House Helper,Full OST,Various Artists,치워줄게요 (feat. RUNY) - WE'D,https://open.spotify.com/album/2TMvCCMTRPYUkdMgajLjU5,2018,8
23,Familiar Wife,OST Pt.3,Roy Kim,No Longer Mine,https://open.spotify.com/album/4y8MUln32prtLbj7tfl8Ws,2018,8
23,Love To The End,OST Pt.7,Han Kyung Il,왜 아쉬울까요?,https://open.spotify.com/album/7zn47LWqIe0MyChUHyTb7m,2018,8
23,Time,OST Pt.3,Owl,지나간다,https://open.spotify.com/album/5Wx4m1AvzEJjb3PpRzk5zF,2018,8
24,My ID Is Gangnam Beauty,OST Pt.5,Junggigo,D-Day,https://open.spotify.com/album/6Tt58RffxMFDpC3PDv7gAC,2018,8
25,My ID Is Gangnam Beauty,OST Pt.6,Jin Min Ho,Always You,https://open.spotify.com/album/5Ov1doARkvySGAfWL5UTNV,2018,8
25,Let Me Introduce Her,OST Pt.5,Cha Yeoul,Wait a Minute,https://open.spotify.com/album/0nG5GCmrwn8a6UWro3MfqO,2018,8
25,Sunny Again Tomorrow,OST Pt.17,Song Haye X Lee Do Hun,COOL LOVE (시원해!!),https://open.spotify.com/album/4NZ5Nlb8L0756yoZBw43Hu,2018,8
25,The Fault Is Not Yours,OST Pt.1,Various Artists,미안해 / 괜찮아,None,2018,8
25,Voice 2,OST Pt.1,Kim Yeon Ji,Voice,https://open.spotify.com/album/1nIE1aC0X3MhY2Veu9enLT,2018,8
26,Love To The End,OST Pt.8,Kim Seongri (Rainz),I Want,https://open.spotify.com/album/3xQl0tbFNY5sZv7QE9oc5Q,2018,8
26,Mr. Sunshine,OST Pt.10,NU'EST W,AND I,https://open.spotify.com/album/3jsaOfLwRZL4RrkCBVST38,2018,8
26,Road to Ithaca,OST Pt.7,Ha Hyunwoo (Guckkasten) X Kim Junhyun X Lee Honggi (FTISLAND) X Yoon Dohyun,"I To You, You To Me / Peppermint Candy",https://open.spotify.com/album/2E0QvEKJsRSy6olpdw5JWr,2018,8
26,Weather,OST Pt.3,OLNL X Hippy Was Gipsy,Summer Rain,https://open.spotify.com/album/1iCsH77QtflsImwZTjjkEP,2018,8
27,I Am The Mother Too,OST Pt.3,"Alex, Sungmi",내 곁에 있어줘,https://open.spotify.com/album/3Kg6B4EWgWXPvt70pHBJaU,2018,8
27,Life,OST Pt.4,Jeon Woo Sung,Going Home,https://open.spotify.com/album/6IE620vcysAA60NhHKMBci,2018,8
27,Revenge Note 2,OST Pt.1,Jude (Bigstar),Kiss Kiss,https://play.spotify.com/album/12U8foMpiGwgI8Ixr0MXNW,2018,8
27,Risky Romance,OST Pt.7,Jeff Bernat,Romance,None,2018,8
28,Let's Eat! 3,OST Pt.6,Hailey,Wonder What You Do,https://open.spotify.com/album/0ZIDnyVQEJ8EVrTvVzZ6eg,2018,8
28,Lovely Horribly,OST Pt.2,Sandeul (B1A4),Here I Am,https://open.spotify.com/album/0X3dgcpVJkLO94TEwg7TtC,2018,8
29,Let's Eat! 3,OST Pt.7,Kassy,Same Memory,https://open.spotify.com/album/6c4cW3NhdEQb9Xm9xRNBBT,2018,8
29,Time,OST Pt.4,Vincent,괜찮아 괜찮지 않아,https://open.spotify.com/album/4MUFBlcQRF77WC3EOJXOr9,2018,8
29,Your Honor,OST Pt.4,DAMON,내가 보여,https://open.spotify.com/album/1WAhMdtAzAQtlN5aCRHTDW,2018,8
30,Love To The End,OST Pt.9,Woo Eun Mi,잊어볼게요,https://open.spotify.com/album/74CITFdevnK27VnQkbSIdM,2018,8
31,My ID Is Gangnam Beauty,OST Pt.7,Cha Eunwoo (ASTRO),Rainbow Falling,https://open.spotify.com/album/1gXms8A0sIjrZsiqvgLviq,2018,8
1,Sunny Again Tomorrow,OST Pt.18,The Daisy,사랑을 모르겠어,https://open.spotify.com/album/79HMt8d7zCbWKYMPGu1NUi,2018,9
1,Voice2,OST Pt.2,Black Nine,I Got Your Back,https://open.spotify.com/album/20REdI1k81pRzKX2FzBEHF,2018,9
2,Love To The End,OST Pt.10,RAN,너만 찾아서 그래,https://open.spotify.com/album/2W0vEfrJcpAVtBXBl9VoAW,2018,9
2,Mr. Sunshine,OST Pt.11,Baek Ji Young,See You Again (feat. Richard Yongjae O'Neill),https://open.spotify.com/album/5iJX8MxBVvZWkqXX4zDj3U,2018,9
2,Road to Ithaca,OST Pt.8,Ha Hyunwoo (Guckkasten) X Yoon Dohyun,I Love You,https://open.spotify.com/album/1KWEkcIIlop1hxh77VSJ4C,2018,9
3,Life,OST OST Pt.5,ZUWAN,Bye,https://open.spotify.com/album/6cwzm14SKZPp9d6baR5e3S,2018,9
3,Revenge Note 2,OST Pt.2,Feeldog (Bigstar) X Samuel,Time to Shine,https://open.spotify.com/album/5oIWT8MkPQ3GuEMcWOSgNF,2018,9
3,Risky Romance,OST Pt.8,Han Heejung,Sound of Love,https://open.spotify.com/album/5ulbliPzYxiLNDEUbY7EMo,2018,9
4,30 But 17,OST Pt.5,Bonggu,Get Away,https://open.spotify.com/album/3DEid4GNvggbxiSr8AzVjW,2018,9
4,Let's Eat! 3,Full OST,Various Artists,-,https://open.spotify.com/album/4JF3GfhwZPhUoo1ejhiftb,2018,9
4,Lovely Horribly,OST Pt.3,Bumkey,Love One,https://open.spotify.com/album/7wQI490rydLMLtg3vz9S8Q,2018,9
5,The Ghost Detective,OST Pt.1,Park Narae (Spica),To You,https://open.spotify.com/album/66oKikuH85yNduyiRSigrm,2018,9
5,Your Honor,OST Pt.5,Raina (After School),Home,https://open.spotify.com/album/2KvtjZtElrGb7sFvOrE4t6,2018,9
6,Familiar Wife,OST Pt.4,N.Flying,Let Me Show You,https://open.spotify.com/album/4tieNDYVagAPBGVMXhiDwv,2018,9
6,Time,OST Pt.5,Bily Acoustie,Request,https://open.spotify.com/album/17pJO9w5VLPrh7rb0QudHL,2018,9
7,Dokgo Rewind,Full OST,Various Artists,New Dream - NCT U,https://open.spotify.com/album/30TjnElFdEikQBKQYC9RFP,2018,9
7,My ID is Gangnam Beauty,OST Pt.8,A-Yeon X Chahee (Melody Day),Let's Go,https://open.spotify.com/album/0KdaApA4je4Oh6YqFWJv1V,2018,9
8,Let Me Introduce Her,OST Pt.6,Lim Dohyuk,I Miss You,https://open.spotify.com/album/4k06XDpAIj1fW93Bf1G9JP,2018,9
8,Love To The End,OST Pt.11,Hansalchayi,어떻게 널 몰라봤을까,https://open.spotify.com/album/1JSXQDUBM1zePjkeXYwfps,2018,9
8,Voice2,OST Pt.3,"YESEO, Desolate Circle",I Hear You / Perfect Asymmetry,https://open.spotify.com/album/58tqRRuXEYcdbFVwXP1sjP,2018,9
9,Love To The End,OST Pt.12,Shin Yu,그리워서,https://open.spotify.com/album/5UYSEvlbts6TvRMhWZYny1,2018,9
9,Mr. Sunshine,OST Pt.12,Shin Seung Hun,As Beautiful As Fireworks,https://open.spotify.com/album/4k2EJ6VZq57V5i9ftLalNv9,2018,9
9,Road to Ithaca,OST Pt.9,Ha Hyunwoo (Guckkasten) X Soyou (Sistar),Shout Myself,https://open.spotify.com/album/4FEXg89pVzueexv5r9Tix6,2018,9
11,30 but 17,OST Pt.6,MIGYU,This Perfect Moment,https://open.spotify.com/album/6aaFPiTYC7pHkpnYqB2Qh8,2018,9
11,100 Days My Prince,OST Pt.1,Gummy,Fade Away,https://open.spotify.com/album/0C8Pu2s6MgnlIwl0GMwUMX,2018,9
11,Life,OST Pt.6,Jung Seung Hwan,Fine,https://open.spotify.com/album/5QBodAa4sEfDyKSw8AvVq1,2018,9
11,Lovely Horriby,OST Pt.4,Eunha (GFriend),So In Love,https://open.spotify.com/album/5CXmGwpqg6frZ1bizvmLZ4,2018,9
12,Risky Romance,OST Pt.9,Youngeun,That Word (feat. Haksun),https://open.spotify.com/album/47wuaIN41Nu2dC6WAH5AYH,2018,9
12,The Ghost Detective,OST Pt.2,Cha Jihye,Glowing,https://open.spotify.com/album/634SDyCbZADBEkeZF49wlq,2018,9
12,Your Honor,OST Pt.6,Ha Neul Hae,Remember That Time,https://open.spotify.com/album/28JcbkPTfL40O1oK6cLCgE,2018,9
13,Devilish Charm,OST Pt.1,Lee Yoon Jin,Goodbye,https://open.spotify.com/album/0H5tpkhTmNc0KS8rhVOI4M,2018,9
13,Familiar Wife,OST Pt.13,Damsonegongbang,You In My Dream,https://open.spotify.com/album/2wABMTnHUVUC3dXyEfmKYn,2018,9
13,Sleepers in Venice,Full OST,Various Artists, Something (Feat. Shin Yunsoo) - Elsa & Han,https://open.spotify.com/album/4XY5NiFBADTsmOHl0olO1D,2018,9
13,Sunny Again Tomorrow,OST Pt.20,Lydia,아프고 아프고 아프다,https://open.spotify.com/album/7oPaqoVjzkg1HSZ8w1AVKx,2018,9
15,After My Death,Full OST,SunWoo Jung-A,-,https://open.spotify.com/album/4fzoiyH5WFbq4M5A9MtL7H,2018,9
15,Hide and Seek,OST Pt.1,Beige,흔적,https://open.spotify.com/album/4MSPVyR7QKQh2YlwmKJ86f,2018,9
15,Love To The End,OST Pt.13,DKSOUL,눈물아,https://open.spotify.com/album/7wJrXNQj3xcoL6q6B7Riki,2018,9
15,My ID is Gangnam Beauty,OST Pt.9,Yeoeun (Melody Day),Holiday,https://open.spotify.com/album/10SHAg3ExGNjjB8nrxvgeY,2018,9
15,Voice2,"myunDo X Dooyoung, DMEANOR",OST Pt.3,Let Me Hear Your Voice / Stay There,https://open.spotify.com/album/0A8TSDNubISGp2f5h0gmjl,2018,9
16,A-TEEN,OST Pt.4,Motte,Don't Run Away,https://open.spotify.com/album/7zsRwUrdobhUaTeA3ZdNe3,2018,9
16,Love To The End,OST Pt.14,Jo Moongeun,다시 돌아올 순 없니,https://open.spotify.com/album/1gH6jr87m8VhFbsne5nnst,2018,9
16,Mr. Sunshine,OST Pt.13,Sejeong (Gugudan),정인 (情人),https://open.spotify.com/album/66LGcFtlUy5JYYYhsWuYR5,2018,9
16,Road to Ithaca,OST Pt.10,Ha Hyunwoo (Guckkasten) X Soyou (Sistar) X Yoon Do Hyun,Trouble Maker / The Sound of Rain / I Miss You,https://open.spotify.com/album/55lz61XrbjwVujUQGuoGAF,2018,9
17,30 But 17,OST Pt.7,Parc Jae Jung,Walk With Me,https://open.spotify.com/album/0N2JkvRQUEsgBqtBXSbafN,2018,9
17,Checkmate,OST,Common Ground,Hot Inside (feat. Linzy (Fiestar)) / Where R U,https://open.spotify.com/album/44rkaDHHo9l0RoMzjuIg9K,2018,9
17,I Am the Mother Too,OST Pt.4,Gu Yoon Heo,다시 되돌릴 수 있다면,https://open.spotify.com/album/2vpuX8nVSIP60EMTLTy75E,2018,9
17,Lovely Horribly,OST Pt.5,Lee Changsub (BTOB),In Your Light,https://open.spotify.com/album/1h4qXauYdF1Dj4GGQT3GVw,2018,9
17,My ID is Gangnam Beauty,Full OST,Various Artists,-,https://open.spotify.com/album/12rj644JYUZLTULk5QjZWR,2018,9
18,30 But 17,Full OST,Various Artists,-,https://open.spotify.com/album/3G3Qq4Gqzr1H1P2fPQsW7c,2018,9
18,Webtoon Yeonnom,OST Pt.1,Kassy,Take My Hand,https://open.spotify.com/album/0hfgDbKZz3shzq7fwgRYBv,2018,9
19,Devilish Charm,OST Pt.2,Sung Dam,Season,https://open.spotify.com/album/3jW88syNL9k7bwxMuT7GsB,2018,9
19,The Ghost Detective,OST Pt.3,Park Boram (SeeYa),A Day,https://open.spotify.com/album/40eN4I9wpwHgR49lgpuESO,2018,9
19,Time,OST Pt.6,Park Ji Woo,Long Dream,https://open.spotify.com/album/2qlqbaEmBEAZdK7gmbvHTw,2018,9
20,Familiar Wife,OST Pt.6,U Sung Eun,Hello,https://open.spotify.com/album/0QSKr0XOYHgBgUxsYdh58s,2018,9
20,Time,Full OST,Various Artists,-,https://open.spotify.com/album/1mZMiYnHdSCE0bC6tl8svC,2018,9
20,Your Honor,Full OST,Various Artists,-,https://open.spotify.com/album/6zFdw9atgVk9N93BFQWvCS,2018,9
21,Devilish Charm,OST Pt.3,U-mb5,took took (feat. Ra.L),https://open.spotify.com/album/3qZkXb08QunDJUtcy0xGrI,2018,9
21,Familiar Wife,Full OST,Various Artists,-,https://open.spotify.com/album/6cMu7SLMhnaybDKkwoD93c,2018,9
21,Sunny Again Tomorrow,OST Pt.21,Morning Coffee,사랑하지만 널 사랑하지만,https://open.spotify.com/album/7e9WBcZAJEGEE0oZwVlGFu,2018,9
22,Big Forest,OST Pt.1,ABRY,Mystery of D,https://open.spotify.com/album/5XXUdGLblyldoxWBaV5tXZ,2018,9
22,Hide and Seek,OST Pt.2,Lee Geon (MADTOWN) X Seo In Young,Someday,https://open.spotify.com/album/3cDy6quEWSDU1Zp3GceqpT,2018,9
22,My Only One,OST Pt.1,Ulala Session,그런 사람 또 없습니다,https://open.spotify.com/album/1el3ASt42AohEbPL5xTtc8,2018,9
22,Voice2,Special OST,Various Artists,-,https://open.spotify.com/album/52f9XWqzP94kX1O1ZuDS5E,2018,9
23,Dunia - Into A New World,OST Pt.3,Shannon,Blue (feat. DinDin),https://open.spotify.com/album/7cDcnXBSwUkS6IozrT3YjU,2018,9
23,Love Playlist3,OST Pt.1,10cm,Perfect,https://open.spotify.com/album/7v83AxfLka9IiTGEv4d9DI,2018,9
23,Love To The End,OST Pt.15,Michelle Lee,Painful Memories,https://open.spotify.com/album/1zJuJnwKvmgiEBWUd9gTGu,2018,9
23,Mr. Sunshine,OST Pt.14,Ben,If You Were Me,https://open.spotify.com/album/2oiawoUuxkhUEDEiTrcXgI,2018,9
23,Road to Ithaca,Final OST,Ha Hyunwoo (Guckkasten) X Yoon Do Hyun,Balaenoptera Musculus / Toddle,https://open.spotify.com/album/3lYMDIL5yT1Y3qJMZbVaOR,2018,9
